College,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_trans,Accept_trans,Enroll_trans,Top10perc_trans,F.Undergrad_trans,P.Undergrad_trans,Outstate_trans,Books_trans,Personal_trans,PhD_trans,Terminal_trans,S.F.Ratio_trans,perc.alumni_trans,Expend_trans,Accept_Rate,Outstate_Tier,Outstate_Tier_Code,Private_Code,Apps_trans_scaled,Top10perc_trans_scaled,P.Undergrad_trans_scaled,Outstate_trans_scaled,Books_trans_scaled,Personal_trans_scaled,PhD_trans_scaled,Terminal_trans_scaled,S.F.Ratio_trans_scaled,perc.alumni_trans_scaled,Expend_trans_scaled,Accept_Rate_scaled,Private_Code_scaled
Beaver College,Yes,1163,850,348,23,56,878,519,12850,5400,400,800,78.0,89,12.2,30,8954,73,-0.30812438589506497,-0.338163922260364,-0.2761874527658006,-0.055200718403029835,-0.8340101981912487,0.2757859743782396,0.6797452837920086,-1.0374664620381557,-0.835123048894733,0.2568399159168297,0.5990025096854961,-0.4346095870330258,3.4339872044851463,0.15902521377201317,0.7308684436801376,High,2,1,-0.30812438589506524,-0.05520071840302973,0.2757859743782395,0.6797452837920082,-1.0374664620381557,-0.8351230488947311,0.2568399159168297,0.599002509685496,-0.43460958703302555,0.6965124818629844,0.15902521377201656,-0.10796341499571319,0.6130958528832952
Bellarmine College,Yes,807,707,308,39,63,1198,605,8840,2950,750,1290,74.0,82,13.1,31,6668,84,-0.6640202648115267,-0.5309954313233529,-0.41382116204968095,0.813108029442438,-0.4709456083958596,0.37752062599591957,-0.28753843793944656,1.3022200552656582,0.13989967501817485,-0.025816226751364867,0.01436886348154269,-0.19778961228228817,3.4657359027997265,-0.6507010122533143,0.8760842627013631,Medium,1,1,-0.664020264811527,0.8131080294424381,0.37752062599591946,-0.287538437939447,1.3022200552656582,0.13989967501817693,-0.025816226751364878,0.014368863481542581,-0.19778961228228792,0.7483410559744619,-0.6507010122533109,0.8798247150238223,0.6130958528832952
Belmont Abbey College,Yes,632,494,129,17,36,709,131,9000,4850,300,2480,78.0,85,13.2,10,7550,52,-0.9074815544917869,-0.9135018527204745,-1.473280392391943,-0.5017164322200872,-1.0984547597543286,-0.5718317704422652,-0.24393431811259617,-2.046926211268621,1.5308425499785614,0.2568399159168297,0.2554446883163039,-0.1718735188122101,2.3978952727983707,-0.29364602207950696,0.7816455696202531,Medium,1,1,-0.9074815544917872,-0.5017164322200871,-0.5718317704422653,-0.24393431811259664,-2.046926211268621,1.5308425499785636,0.2568399159168297,0.2554446883163038,-0.17187351881220986,-0.9948692225349889,-0.2936460220795036,0.23743313076781652,0.6130958528832952
Belmont University,Yes,1220,974,481,28,67,1964,623,7800,3664,650,900,61.0,61,11.1,19,7614,49,-0.26223110262863997,-0.19720665111185023,0.07639695780359013,0.25456596475215887,0.058212344439350285,0.39715003598181964,-0.5844302649588907,0.7529019484450437,-0.5979547424825227,-0.8431653789555983,-1.3027523462610369,-0.7335168472284893,2.995732273553991,-0.2702451109943133,0.7983606557377049,Medium,1,1,-0.26223110262864024,0.254565964752159,0.3971500359818195,-0.5844302649588912,0.7529019484450437,-0.5979547424825208,-0.8431653789555983,-1.3027523462610369,-0.7335168472284891,-0.018922461088820543,-0.2702451109943099,0.35113261454554356,0.6130958528832952
Beloit College,Yes,1320,923,284,26,54,1085,81,16304,3616,355,715,75.0,95,11.1,26,12957,69,-0.18702036702943126,-0.2527165575247689,-0.5067034883151151,0.13602341304359422,-0.5840337391466704,-0.8416851241032616,1.3633202111399996,-1.4607707482102756,-1.0593912889452626,0.04347428240046014,1.1632240797157132,-0.7335168472284893,3.295836866004329,1.0074975027217672,0.6992424242424242,High,2,1,-0.18702036702943153,0.13602341304359433,-0.8416851241032617,1.3633202111399991,-1.4607707482102756,-1.0593912889452608,0.04347428240046013,1.1632240797157132,-0.7335168472284891,0.4709871710129802,1.0074975027217705,-0.3230901609032937,0.6130958528832952
Bemidji State University,No,1208,877,546,12,36,3796,824,4425,2700,660,1800,57.0,62,19.6,16,3752,46,-0.2716987856489522,-0.3056758099000103,0.209766978756148,-0.9749983196713342,0.6805060323411471,0.5872530263042917,-1.7801729074622634,0.8110297824067062,0.840445648422016,-1.063443871848157,-1.253793161208231,1.3553462158537377,2.833213344056216,-2.655684530779898,0.7259933774834437,Low,0,0,-0.2716987856489525,-0.9749983196713341,0.5872530263042915,-1.7801729074622639,0.8110297824067062,0.8404456484220181,-1.063443871848157,-1.253793161208231,1.355346215853738,-0.28422859422641605,-2.6556845307798946,-0.14112462673291257,-1.6310663255951814
Benedictine College,Yes,632,620,222,14,24,702,501,9550,3850,350,250,75.0,84,14.1,18,5922,58,-0.9074815544917869,-0.6699857135981411,-0.7958912089259886,-0.7707527080612918,-1.1110295673075634,0.25258247753325663,-0.09781592796258232,-1.5106521568656046,-3.0694879676041555,0.04347428240046014,0.17352500962299197,0.05802784562419385,2.9444389791664403,-1.0148870109859982,0.9810126582278481,Medium,1,1,-0.9074815544917872,-0.7707527080612917,0.2525824775332565,-0.09781592796258279,-1.5106521568656046,-3.0694879676041538,0.04347428240046013,0.17352500962299186,0.05802784562419411,-0.10265686440973162,-1.0148870109859949,1.5935694316921025,0.6130958528832952
Bennington College,Yes,519,327,114,25,53,457,2,21700,4100,600,500,35.0,59,10.1,33,16364,55,-1.10690006304731,-1.3657901703000899,-1.6355837749465225,0.07419384862799155,-1.681924911808059,-2.5407477678105854,2.261643650351074,0.450010288926062,-1.7612021643396472,-2.0114838507553845,-1.3968339859427865,-1.015433533114901,3.5263605246161616,1.4623032466234656,0.630057803468208,High 2,3,1,-1.1069000630473105,0.07419384862799165,-2.5407477678105854,2.2616436503510737,0.45001028892606204,-1.7612021643396454,-2.0114838507553845,-1.3968339859427865,-1.0154335331149007,0.8473085057155563,1.4623032466234689,-0.7936983056721828,0.6130958528832952
Bentley College,Yes,3466,2330,640,20,60,3095,1533,13800,5510,630,850,87.0,87,17.5,20,10941,82,0.699994254499864,0.6743756430005439,0.3732851588355612,-0.2659654673280361,0.497175335577208,1.0285679493643725,0.8787132416210683,0.6342683936656499,-0.7133073594983343,0.9463421620267645,0.4240248994484804,0.8792265342330661,3.044522437723423,0.6401879219419041,0.6722446624350836,High,2,1,0.6999942544998639,-0.265965467328036,1.0285679493643722,0.8787132416210679,0.6342683936656499,-0.7133073594983325,0.9463421620267645,0.42402489944848026,0.8792265342330663,0.06072567486027672,0.6401879219419075,-0.5067345381490527,0.6130958528832952
Berry College,Yes,1858,1221,480,37,68,1620,49,8050,3940,350,2375,80.0,80,16.3,17,10511,63,0.13434311521028786,0.033791338277498,0.07418538100025152,0.7211624200833137,-0.1411593256933787,-1.1104432228497667,-0.5107949880064011,-1.5106521568656046,1.4366856153094285,0.4036602751791863,-0.13862047133804148,0.5971546804090669,2.8903717578961645,0.5480605864612232,0.6571582346609257,Medium,1,1,0.13434311521028763,0.7211624200833138,-1.110443222849767,-0.5107949880064016,-1.5106521568656046,1.4366856153094307,0.4036602751791863,-0.1386204713380416,0.5971546804090672,-0.19091960062784105,0.5480605864612267,-0.609355549965486,0.6130958528832952
Bethany College,Yes,878,816,200,16,41,706,62,8740,3363,550,1700,62.0,68,11.6,29,7718,48,-0.5810454723293936,-0.38068270393128667,-0.9217638545476934,-0.5871679226871698,-1.1038253642154279,-0.9862804008584406,-0.3150547379169704,0.12425506576926057,0.7190202592323733,-0.7857984336464438,-0.9323663945762501,-0.5962838885447581,3.4011973816621555,-0.23285835977625383,0.929384965831435,Medium,1,1,-0.581045472329394,-0.5871679226871697,-0.9862804008584407,-0.31505473791697086,0.1242550657692606,0.7190202592323754,-0.7857984336464438,-0.9323663945762503,-0.5962838885447579,0.6429843105520007,-0.23285835977625044,1.2423871564193056,0.6130958528832952
Bethel College KS,Yes,202,184,122,19,42,537,101,8540,3580,500,1400,61.0,80,8.8,32,8324,56,-2.1033980776382455,-2.0184186676387275,-1.5461521647859078,-0.3414378853851846,-1.4610896109060294,-0.7194084586939341,-0.37071381245029034,-0.22842386689854197,0.31037713613816026,-0.8431653789555983,-0.13862047133804148,-1.3987772094442272,3.4965075614664802,-0.029509196159583823,0.9108910891089109,Medium,1,1,-2.1033980776382464,-0.3414378853851845,-0.7194084586939342,-0.3707138124502908,-0.22842386689854194,0.31037713613816237,-0.8431653789555983,-0.1386204713380416,-1.398777209444227,0.798574649047804,-0.029509196159580434,1.1165879698865784,0.6130958528832952
Bethel College,Yes,502,384,104,11,28,347,74,6200,2900,600,800,63.0,63,11.7,13,7623,35,-1.140902248243811,-1.1880821921173963,-1.7581361528875605,-1.086763562568219,-2.077299523848067,-0.8910034287473528,-1.0969019546185317,0.450010288926062,-0.835123048894733,-0.7275130205821262,-1.2035376962767816,-0.5691159228921928,2.6390573296152584,-0.26697866759033473,0.7649402390438247,Low,0,1,-1.1409022482438114,-1.086763562568219,-0.8910034287473529,-1.0969019546185321,0.45001028892606204,-0.8351230488947311,-0.7275130205821262,-1.2035376962767816,-0.5691159228921926,-0.6011810967805445,-0.26697866759033134,0.12380000620418698,0.6130958528832952
Bethune Cookman College,Yes,1646,1150,542,12,30,2128,82,5188,3396,650,2500,48.0,48,13.8,9,6817,58,0.021382622181372338,-0.027081437217840256,0.20210082339852323,-0.9749983196713342,0.1388124981972053,-0.8349558950771351,-1.4677551794894657,0.7529019484450437,1.5483576157405647,-1.5052458874480539,-1.8272954091087186,-0.01795311549064537,2.302585092994046,-0.585413412640317,0.6986634264884569,Low,0,1,0.021382622181372102,-0.9749983196713341,-0.8349558950771352,-1.467755179489466,0.7529019484450437,1.548357615740567,-1.5052458874480539,-1.8272954091087186,-0.017953115490645113,-1.1504595610307922,-0.5854134126403135,-0.3270286237548738,0.6130958528832952
Birmingham-Southern College,Yes,805,588,287,67,88,1376,207,11660,4325,400,900,74.0,79,14.0,34,8649,72,-0.666469803987633,-0.7264410888682336,-0.4946073275167645,1.8339694764837164,-0.3168627429199748,-0.302833304133632,0.4163784668929341,-1.0374664620381557,-0.5979547424825227,-0.025816226751364867,-0.21283183845717074,0.0327714581047688,3.5553480614894135,0.07039503349478184,0.7304347826086957,Medium,1,1,-0.6664698039876333,1.8339694764837164,-0.30283330413363213,0.4163784668929337,-1.0374664620381557,-0.5979547424825208,-0.025816226751364878,-0.21283183845717085,0.03277145810476906,0.8946295860401178,0.07039503349478522,-0.11091326757864209,0.6130958528832952
Blackburn College,Yes,500,336,156,25,55,421,27,6500,2700,500,1000,76.0,76,14.3,53,8377,51,-1.1449835923757254,-1.3356214132756254,-1.229690663855404,0.07419384862799155,-1.7972651244694542,-1.4122952245038178,-0.994697373656286,-0.22842386689854197,-0.38404127330500104,0.11368059871460601,-0.4264744945937568,0.10833228473918503,3.9889840465642745,-0.012810175130235545,0.672,Low,0,1,-1.144983592375726,0.07419384862799165,-1.412295224503818,-0.9946973736562864,-0.22842386689854194,-0.38404127330499904,0.113680598714606,-0.4264744945937569,0.10833228473918528,1.6025242709549525,-0.012810175130232155,-0.5083987827944788,0.6130958528832952
Bloomsburg Univ. of Pennsylvania,No,6773,3028,1025,15,55,5847,946,7844,2948,500,1680,75.0,68,18.0,19,7041,75,1.2794930146875285,0.9259658239375039,0.8353009416009008,-0.676685000581864,1.0425304617027562,0.6830765374591041,-0.5713592321440718,-0.22842386689854197,0.6939436705905885,0.04347428240046014,-0.9323663945762501,0.994520367361471,2.995732273553991,-0.49129705864050627,0.4470692455337369,Medium,1,0,1.2794930146875285,-0.6766850005818639,0.683076537459104,-0.5713592321440722,-0.22842386689854194,0.6939436705905906,0.04347428240046013,-0.9323663945762503,0.9945203673614712,-0.018922461088820543,-0.4912970586405029,-2.0384244427787936,-1.6310663255951814
Bluefield College,Yes,377,358,181,15,30,653,129,7150,4350,450,1500,61.0,67,17.8,3,6259,53,-1.4367325354204534,-1.2653740129282331,-1.0440640275386948,-0.676685000581864,-1.2035574357642644,-0.5806676476526877,-0.7834323720394512,-0.6133100630418952,0.45491530270202957,-0.8431653789555983,-0.9892956425607811,0.9485544386053418,1.3862943611198906,-0.8420867774976877,0.9496021220159151,Low,0,1,-1.4367325354204539,-0.6766850005818639,-0.5806676476526879,-0.7834323720394516,-0.6133100630418952,0.4549153027020317,-0.8431653789555983,-0.9892956425607812,0.948554438605342,-2.646270243851455,-0.8420867774976842,1.3799084473942336,0.6130958528832952
Bluffton College,Yes,692,514,209,20,50,760,81,9900,3990,400,900,76.0,71,13.3,19,9073,58,-0.8166337744874121,-0.8706805411731543,-0.8684272103392136,-0.2659654673280361,-1.0111786099296312,-0.8416851241032616,-0.007688472917462823,-1.0374664620381557,-0.5979547424825227,0.11368059871460601,-0.7532925064547982,-0.14603378484101692,2.995732273553991,0.19235413449011693,0.7427745664739884,Medium,1,1,-0.8166337744874125,-0.265965467328036,-0.8416851241032617,-0.007688472917463289,-1.0374664620381557,-0.5979547424825208,0.113680598714606,-0.7532925064547983,-0.14603378484101667,-0.018922461088820543,0.19235413449012032,-0.026975497497538428,0.6130958528832952
Boston University,Yes,20192,13007,3810,45,80,14971,3113,18420,6810,475,1025,80.0,81,11.9,16,16836,72,2.165096450113837,2.244046982579158,1.9599840947466636,1.0694209607168643,1.7219319292761692,1.5663212927400252,1.7359749006852543,-0.41644976643940557,-0.3336660941783224,0.4036602751791863,-0.06289081824039729,-0.5150498114932618,2.833213344056216,1.5138757200102375,0.6441660063391442,High 2,3,1,2.165096450113837,1.0694209607168643,1.566321292740025,1.7359749006852538,-0.4164497664394055,-0.3336660941783204,0.4036602751791863,-0.0628908182403974,-0.5150498114932616,-0.28422859422641605,1.5138757200102408,-0.6977313826072697,0.6130958528832952
Bowdoin College,Yes,3356,1019,418,76,100,1490,8,19030,5885,1495,875,93.0,96,11.2,52,20447,96,0.6713683840298782,-0.15075151416616325,-0.07438197144344937,2.0928346521784613,-0.2304118001045701,-1.9758626980419243,1.838139133016192,4.096259435293245,-0.654867984385544,1.447136187421161,1.2631079470739583,-0.7058806999736407,3.970291913552122,1.8458205652242814,0.3036352800953516,High 2,3,1,0.6713683840298781,2.0928346521784613,-1.9758626980419245,1.8381391330161916,4.096259435293245,-0.6548679843855422,1.447136187421161,1.2631079470739583,-0.7058806999736404,1.5720100561193466,1.8458205652242847,-3.0140920350330522,0.6130958528832952
Bowling Green State University,No,9251,7333,3076,14,45,13699,1213,7452,3352,600,1700,81.0,89,21.1,14,6918,67,1.5395839242423859,1.7418210946978445,1.7917853123687786,-0.7707527080612918,1.6635568174242794,0.8589450810348739,-0.6895569360144435,0.450010288926062,0.7190202592323733,0.4784429028004287,0.5990025096854961,1.683328171034445,2.70805020110221,-0.542395590171975,0.7926710625878284,Medium,1,0,1.5395839242423859,-0.7707527080612917,0.8589450810348738,-0.6895569360144439,0.45001028892606204,0.7190202592323754,0.4784429028004287,0.599002509685496,1.6833281710344452,-0.4885527893899716,-0.5423955901719716,0.31243082147665624,-1.6310663255951814
Bradford College,Yes,443,330,151,5,36,453,42,14080,6270,500,900,57.0,80,10.2,21,15387,46,-1.2693021540920262,-1.3556362149843109,-1.2709419834193951,-1.9933098674917418,-1.6941845225401522,-1.1902292705164716,0.9356325425332442,-0.22842386689854197,-0.5979547424825227,-1.063443871848157,-0.13862047133804148,-0.986767173916724,3.091042453358316,1.3478947601948406,0.744920993227991,High,2,1,-1.2693021540920266,-1.9933098674917418,-1.1902292705164719,0.9356325425332438,-0.22842386689854194,-0.5979547424825208,-1.063443871848157,-0.1386204713380416,-0.9867671739167237,0.13666787740698347,1.3478947601948439,-0.012375057381229954,0.6130958528832952
Bradley University,Yes,3767,3414,1061,30,58,4531,643,10870,4440,2000,1522,75.0,81,14.4,21,7671,85,0.7735963901604497,1.0396304695935024,0.8678665243026582,0.3669741501362814,0.8329715864358084,0.41836984637895774,0.2316341833451897,5.3511820641721135,0.48551285706713176,0.04347428240046014,-0.06289081824039729,0.13338168663923877,3.091042453358316,-0.24965751673290412,0.9062914786302098,Medium,1,1,0.7735963901604496,0.3669741501362815,0.41836984637895763,0.23163418334518923,5.3511820641721135,0.4855128570671339,0.04347428240046013,-0.0628908182403974,0.13338168663923902,0.13666787740698347,-0.24965751673290074,1.085300465094071,0.6130958528832952
Brandeis University,Yes,4186,2743,740,48,77,2819,62,19380,6750,410,1000,90.0,97,9.8,24,17150,84,0.8661633883468534,0.8315987288388865,0.519284170857402,1.1881383777111363,0.41053965748168897,-0.9862804008584406,1.8957899403312424,-0.949074072208492,-0.38404127330500104,1.1926294720784247,1.3646918631281069,-1.1021034032334367,3.2188758248682006,1.5469665183624048,0.65527950310559,High 2,3,1,0.8661633883468532,1.1881383777111363,-0.9862804008584407,1.895789940331242,-0.949074072208492,-0.38404127330499904,1.1926294720784247,1.3646918631281069,-1.1021034032334365,0.34535112178986943,1.5469665183624082,-0.6221350717996912,0.6130958528832952
Brenau University,Yes,367,274,158,12,41,917,479,9592,5879,500,700,71.0,80,13.7,12,5935,49,-1.4648273987800908,-1.5636896646990175,-1.21361525646671,-0.9749983196713342,-0.7817432403599494,0.22317993768639843,-0.08688732180505161,-0.22842386689854197,-1.101513269226264,-0.22819102460965637,-0.13862047133804148,-0.04342272256216631,2.5649493574615367,-1.0079417318220625,0.7465940054495913,Medium,1,1,-1.4648273987800913,-0.9749983196713341,0.2231799376863983,-0.08688732180505208,-0.22842386689854194,-1.1015132692262621,-0.22819102460965637,-0.1386204713380416,-0.043422722562166054,-0.7221596165599387,-1.0079417318220592,-0.0009948811372570993,0.6130958528832952
Brewton-Parker College,Yes,1436,1228,1202,10,26,1320,822,4371,2370,500,2000,62.0,62,12.6,10,4900,18,-0.10708934468430219,0.03958664316212533,0.9841498135130224,-1.2063544244260114,-0.3625898432180208,0.5855781657212463,-1.8035848263963203,-0.22842386689854197,1.0656206545879023,-0.7857984336464438,-1.253793161208231,-0.328544393486175,2.3978952727983707,-1.6471332972639314,0.8551532033426184,Low,0,1,-0.10708934468430244,-1.2063544244260114,0.5855781657212462,-1.8035848263963208,-0.22842386689854194,1.0656206545879046,-0.7857984336464438,-1.253793161208231,-0.3285443934861747,-0.9948692225349889,-1.647133297263928,0.7374473065385916,0.6130958528832952
Briar Cliff College,Yes,392,351,155,16,44,738,430,10260,3597,600,1500,39.0,66,13.1,26,8355,58,-1.3960564652517327,-1.287212441754796,-1.2378177770562007,-0.5871679226871698,-1.0479248975896334,0.15305195393598117,0.08285721442108897,0.450010288926062,0.45491530270202957,-1.872357900052339,-1.0448647336429244,-0.19778961228228817,3.295836866004329,-0.019722018987778266,0.8954081632653061,Medium,1,1,-1.396056465251733,-0.5871679226871697,0.15305195393598103,0.0828572144210885,0.45001028892606204,0.4549153027020317,-1.872357900052339,-1.0448647336429244,-0.19778961228228792,0.4709871710129802,-0.019722018987774877,1.011269895937279,0.6130958528832952
